,Bearing 1,Bearing 2,Bearing 3,Bearing 4
84,-0.151,0.002,0.02,-0.066
85,0.081,0.09300000000000001,-0.151,-0.168
86,0.11199999999999999,0.081,0.122,-0.066
87,0.129,-0.071,0.146,-0.015
88,0.095,-0.012,-0.078,0.005
89,-0.09300000000000001,0.107,0.032,-0.059000000000000004
90,-0.115,0.061,-0.042,-0.046
91,0.012,-0.068,-0.028999999999999998,-0.01
92,0.055999999999999994,-0.146,0.049,0.032
93,0.054000000000000006,-0.1,0.125,0.054000000000000006
94,-0.061,-0.044000000000000004,-0.028999999999999998,0.054000000000000006
95,-0.105,-0.066,-0.042,-0.046
96,0.027000000000000003,-0.022000000000000002,-0.032,-0.012
97,0.068,-0.054000000000000006,-0.022000000000000002,0.0
98,0.046,-0.024,-0.059000000000000004,0.044000000000000004
99,-0.066,0.028999999999999998,-0.115,0.017
100,0.051,0.006999999999999999,-0.063,0.028999999999999998
101,-0.027000000000000003,-0.005,-0.073,-0.028999999999999998
102,-0.015,0.015,-0.12,-0.061
103,-0.005,0.054000000000000006,-0.083,-0.01
104,-0.051,-0.012,-0.14400000000000002,0.005
105,0.002,-0.012,-0.02,0.054000000000000006
106,0.0,0.039,0.01,0.046
107,0.024,0.015,-0.107,-0.006999999999999999
108,0.017,0.049,0.012,-0.068
109,-0.076,-0.11199999999999999,0.027000000000000003,-0.12
110,-0.061,-0.012,-0.002,-0.049
111,-0.039,-0.073,-0.078,0.085
112,-0.132,-0.159,0.022000000000000002,0.098
113,-0.11699999999999999,-0.09,0.005,0.012
114,-0.122,-0.122,-0.015,-0.037000000000000005
115,-0.017,-0.10300000000000001,0.005,-0.02
116,-0.032,-0.085,-0.076,0.054000000000000006
117,0.017,-0.039,-0.063,0.11699999999999999
118,-0.006999999999999999,-0.061,-0.034,0.039
119,-0.044000000000000004,-0.02,-0.1,-0.068
120,0.012,-0.012,-0.095,-0.107
121,0.042,-0.027000000000000003,-0.073,-0.022000000000000002
122,0.063,0.012,-0.027000000000000003,-0.039
123,0.012,0.051,-0.051,0.073
124,-0.015,0.13699999999999998,-0.059000000000000004,0.006999999999999999
125,0.006999999999999999,-0.005,-0.083,-0.039
126,0.081,-0.027000000000000003,0.054000000000000006,-0.11
127,0.076,0.005,0.10300000000000001,-0.059000000000000004
128,0.017,0.085,0.09300000000000001,-0.034
129,-0.115,0.015,0.006999999999999999,0.034
130,-0.098,-0.098,-0.027000000000000003,0.076
131,-0.071,-0.081,0.049,-0.054000000000000006
132,-0.032,-0.022000000000000002,0.066,-0.066
133,0.0,-0.024,0.076,-0.027000000000000003
134,-0.051,-0.081,0.0,0.10300000000000001
135,-0.081,-0.081,0.006999999999999999,0.071
136,0.012,-0.09,-0.044000000000000004,0.12
137,0.085,-0.066,0.0,0.028999999999999998
138,0.046,-0.068,0.002,0.017
139,0.054000000000000006,-0.01,0.017,0.002
140,-0.046,-0.006999999999999999,0.188,0.028999999999999998
141,-0.024,-0.012,0.107,0.044000000000000004
142,0.049,0.078,0.076,0.006999999999999999
143,0.044000000000000004,0.083,-0.01,-0.059000000000000004
144,-0.027000000000000003,0.09,0.085,-0.08800000000000001
145,0.022000000000000002,0.061,0.063,-0.027000000000000003
146,0.046,0.085,-0.012,-0.005
147,0.032,0.14400000000000002,0.044000000000000004,-0.02
148,-0.012,0.105,-0.002,-0.015
149,-0.066,0.034,-0.012,-0.037000000000000005
150,-0.125,0.022000000000000002,0.054000000000000006,-0.061
151,-0.10300000000000001,0.01,0.006999999999999999,0.015
152,0.0,0.081,0.059000000000000004,0.046
153,0.015,0.066,0.012,-0.002
154,-0.034,-0.054000000000000006,0.08800000000000001,0.022000000000000002
155,-0.129,0.024,0.198,0.073
156,-0.11699999999999999,0.005,0.059000000000000004,0.039
157,-0.01,-0.076,0.1,-0.049
158,0.017,0.017,0.049,-0.02
159,-0.098,0.159,-0.08800000000000001,-0.002
160,-0.002,0.125,0.066,-0.055999999999999994
161,-0.09,-0.12,0.042,-0.032
162,0.012,-0.073,0.02,-0.066
163,0.02,0.237,0.042,-0.032
164,-0.183,0.159,-0.10300000000000001,-0.022000000000000002
165,0.095,0.095,0.0,-0.063
166,0.171,0.095,0.049,-0.171
167,0.051,0.10300000000000001,-0.02,-0.122
168,-0.10300000000000001,0.073,0.115,0.032
169,-0.11199999999999999,-0.095,-0.083,0.071
170,0.081,-0.049,0.063,0.02
171,0.059000000000000004,0.18600000000000003,0.247,-0.061
172,-0.10300000000000001,0.066,0.028999999999999998,-0.024
173,-0.107,0.006999999999999999,0.12,0.044000000000000004
174,-0.18100000000000002,-0.063,-0.005,0.073
175,-0.027000000000000003,-0.151,-0.032,-0.005
176,-0.02,-0.149,0.028999999999999998,-0.006999999999999999
177,-0.071,-0.059000000000000004,-0.027000000000000003,-0.042
178,-0.044000000000000004,0.11199999999999999,0.028999999999999998,0.005
179,-0.044000000000000004,-0.02,0.122,0.061
180,0.002,-0.005,-0.09300000000000001,0.055999999999999994
181,0.024,0.1,-0.032,0.015
182,0.063,-0.078,0.061,-0.034
183,-0.055999999999999994,-0.037000000000000005,-0.059000000000000004,-0.071
184,0.006999999999999999,0.037000000000000005,-0.032,-0.042
185,-0.028999999999999998,0.107,-0.059000000000000004,-0.037000000000000005
186,-0.028999999999999998,0.059000000000000004,-0.032,0.005
187,0.115,0.14400000000000002,-0.006999999999999999,0.032
188,0.127,0.146,-0.09,0.002
189,-0.002,0.066,-0.005,-0.081
190,-0.239,-0.02,0.078,0.015
191,-0.11,-0.027000000000000003,-0.125,-0.08800000000000001
192,0.1,0.01,0.01,0.012
193,-0.066,0.037000000000000005,0.051,0.032
194,-0.14400000000000002,-0.054000000000000006,-0.01,0.049
195,-0.171,0.037000000000000005,0.006999999999999999,0.0
196,-0.129,-0.12,-0.09300000000000001,0.054000000000000006
197,-0.01,-0.049,-0.005,0.024
198,0.0,0.08800000000000001,0.063,0.068
199,-0.054000000000000006,-0.085,0.037000000000000005,-0.012
200,-0.107,-0.17800000000000002,0.034,0.015
201,0.039,-0.066,-0.02,0.022000000000000002
202,-0.09,0.17300000000000001,-0.002,0.044000000000000004
203,-0.066,0.188,-0.002,0.037000000000000005
204,0.08800000000000001,-0.039,-0.024,0.022000000000000002
205,0.17800000000000002,-0.042,0.055999999999999994,-0.044000000000000004
206,0.027000000000000003,0.12,-0.024,0.002
207,-0.225,0.23399999999999999,0.032,-0.01
208,-0.042,-0.042,-0.09,0.01
209,0.1,-0.051,-0.095,0.005
210,0.13699999999999998,0.055999999999999994,0.024,-0.054000000000000006
211,-0.051,0.13699999999999998,0.107,-0.024
212,-0.21,0.054000000000000006,-0.024,-0.024
213,-0.1,-0.002,0.005,-0.042
214,0.027000000000000003,-0.071,0.017,-0.039
215,-0.037000000000000005,-0.139,0.034,0.063
216,-0.037000000000000005,-0.032,0.006999999999999999,0.017
217,-0.115,0.042,0.037000000000000005,-0.017
218,-0.051,0.028999999999999998,0.044000000000000004,-0.012
219,-0.017,-0.095,0.022000000000000002,-0.037000000000000005
220,-0.01,0.005,0.005,-0.028999999999999998
221,-0.024,0.073,-0.08800000000000001,-0.034
222,0.034,0.01,-0.071,-0.032
223,0.051,-0.049,0.08800000000000001,-0.085
224,-0.022000000000000002,-0.002,-0.039,-0.063
225,-0.006999999999999999,0.044000000000000004,0.122,-0.095
226,-0.039,0.037000000000000005,0.042,-0.08800000000000001
227,0.028999999999999998,0.085,-0.044000000000000004,-0.046
228,0.049,0.066,0.083,-0.044000000000000004
229,-0.049,0.078,-0.006999999999999999,-0.044000000000000004
230,-0.156,-0.01,0.171,-0.037000000000000005
231,-0.032,0.051,0.066,-0.063
232,-0.032,-0.055999999999999994,-0.01,-0.02
233,-0.066,-0.061,0.042,-0.015
234,-0.022000000000000002,-0.002,0.028999999999999998,-0.115
235,0.0,0.044000000000000004,0.149,0.01
236,-0.02,-0.024,0.11,-0.037000000000000005
237,-0.061,-0.032,0.068,0.012
238,-0.02,0.049,0.073,0.055999999999999994
239,0.054000000000000006,-0.022000000000000002,0.027000000000000003,0.032
240,0.015,-0.073,0.02,-0.02
241,-0.066,0.11699999999999999,-0.139,-0.081
242,-0.034,0.22899999999999998,0.0,-0.066
243,0.015,0.083,0.139,-0.068
244,0.125,0.027000000000000003,0.042,0.024
245,0.151,0.17800000000000002,0.027000000000000003,-0.039
246,0.027000000000000003,0.159,0.085,-0.042
247,-0.046,0.10300000000000001,0.161,-0.032
248,0.073,0.083,0.032,0.006999999999999999
249,0.061,0.054000000000000006,0.11699999999999999,-0.061
250,0.037000000000000005,0.14400000000000002,0.146,-0.063
251,-0.051,0.083,0.17300000000000001,-0.083
252,-0.039,-0.01,0.12,-0.039
253,0.076,-0.012,0.105,-0.051
254,-0.006999999999999999,0.02,0.083,-0.039
255,-0.10300000000000001,-0.01,-0.017,0.017
256,-0.032,-0.02,-0.017,-0.037000000000000005
257,0.049,-0.037000000000000005,0.076,0.002
258,-0.012,-0.015,0.032,0.051
259,-0.042,-0.078,0.017,0.01
260,-0.049,0.037000000000000005,-0.071,-0.032
261,0.028999999999999998,-0.015,-0.024,0.024
262,0.037000000000000005,0.015,0.042,0.032
263,-0.046,0.076,-0.12,0.006999999999999999
264,-0.08800000000000001,-0.027000000000000003,0.002,-0.051
265,-0.063,0.146,-0.01,-0.11199999999999999
266,0.151,0.098,-0.073,-0.061
267,0.098,-0.034,-0.049,0.044000000000000004
268,-0.076,0.0,-0.11,0.044000000000000004
269,-0.107,-0.006999999999999999,-0.037000000000000005,-0.054000000000000006
270,-0.046,0.066,-0.028999999999999998,-0.09
271,-0.01,-0.022000000000000002,-0.051,-0.002
272,-0.039,-0.071,-0.01,0.015
273,-0.11,-0.1,-0.076,0.01
274,-0.139,-0.01,0.061,0.015
275,-0.012,-0.037000000000000005,0.054000000000000006,-0.002
276,0.08800000000000001,-0.076,0.042,0.055999999999999994
277,-0.063,-0.127,0.078,0.017
278,-0.08800000000000001,-0.054000000000000006,-0.083,-0.006999999999999999
279,-0.127,0.073,0.01,0.054000000000000006
280,-0.166,-0.1,-0.017,-0.017
281,0.107,-0.1,-0.171,-0.142
282,0.244,0.13699999999999998,-0.107,-0.142
283,0.085,0.0,0.098,-0.028999999999999998
284,-0.16399999999999998,0.02,0.032,-0.037000000000000005
285,-0.037000000000000005,0.02,-0.242,-0.134
286,0.168,0.051,-0.039,-0.142
287,0.129,0.037000000000000005,0.08800000000000001,-0.046
288,0.198,-0.005,0.11699999999999999,-0.034
289,0.022000000000000002,0.039,0.039,-0.012
290,-0.161,0.002,-0.078,-0.095
291,-0.034,-0.005,0.02,-0.055999999999999994
292,0.061,-0.132,-0.115,-0.032
293,-0.034,-0.01,-0.12,0.059000000000000004
294,-0.21,0.028999999999999998,-0.051,-0.012
295,-0.195,-0.125,-0.054000000000000006,0.022000000000000002
296,-0.166,0.02,0.09300000000000001,0.02
297,-0.032,-0.024,-0.015,0.055999999999999994
298,-0.034,-0.107,-0.024,0.107
299,-0.083,-0.14400000000000002,-0.061,0.061
300,-0.063,0.022000000000000002,-0.037000000000000005,0.01
301,0.044000000000000004,0.02,0.063,-0.027000000000000003
302,0.055999999999999994,-0.09,-0.122,0.017
303,-0.063,0.078,-0.051,0.037000000000000005
304,0.042,0.063,0.022000000000000002,-0.017
305,0.107,0.107,0.0,-0.02
306,-0.002,-0.046,0.098,0.01
307,0.032,0.134,-0.078,-0.071
308,-0.028999999999999998,0.168,-0.054000000000000006,-0.063
309,0.002,0.002,0.09,-0.015
310,0.055999999999999994,-0.115,0.006999999999999999,-0.032
311,0.063,-0.071,0.032,0.039
312,-0.085,0.049,0.083,0.073
313,-0.188,-0.032,0.059000000000000004,0.049
314,-0.055999999999999994,-0.151,0.149,-0.017
315,0.039,-0.063,0.127,-0.028999999999999998
316,-0.055999999999999994,-0.015,-0.01,0.08800000000000001
317,-0.11,-0.085,0.059000000000000004,0.142
318,-0.085,-0.107,-0.015,0.098
319,0.015,-0.11699999999999999,-0.006999999999999999,0.063
320,0.11199999999999999,-0.034,-0.015,0.006999999999999999
321,0.068,-0.01,-0.2,0.0
322,-0.08800000000000001,0.022000000000000002,-0.027000000000000003,0.068
323,-0.044000000000000004,0.063,-0.059000000000000004,0.095
324,0.08800000000000001,0.051,-0.11699999999999999,-0.042
325,0.11699999999999999,-0.034,-0.012,-0.044000000000000004
326,0.022000000000000002,0.054000000000000006,0.015,-0.032
327,-0.002,0.083,-0.161,-0.015
328,0.078,0.071,-0.002,-0.046
329,0.055999999999999994,0.054000000000000006,0.034,0.054000000000000006
330,0.076,0.037000000000000005,-0.032,0.006999999999999999
331,0.066,0.059000000000000004,0.002,0.01
332,-0.005,0.002,0.002,-0.055999999999999994
333,-0.024,0.015,-0.005,-0.015
334,-0.017,0.017,-0.01,0.085
335,0.022000000000000002,-0.073,0.13699999999999998,0.068
336,-0.044000000000000004,0.02,0.073,0.063
337,-0.078,-0.006999999999999999,0.002,0.0
338,-0.11699999999999999,-0.083,0.081,0.027000000000000003
339,-0.034,-0.028999999999999998,0.11199999999999999,0.063
340,0.1,0.017,0.028999999999999998,0.051
341,-0.09300000000000001,-0.022000000000000002,0.01,0.032
342,-0.10300000000000001,0.044000000000000004,-0.006999999999999999,-0.02
343,0.19,0.085,-0.032,0.0
344,0.139,0.012,-0.071,0.046
345,0.078,-0.017,0.017,0.051
346,-0.01,0.127,-0.005,0.01
347,0.042,0.14400000000000002,-0.129,-0.022000000000000002
348,0.127,0.076,0.068,-0.061
349,0.1,0.044000000000000004,-0.012,-0.09300000000000001
350,0.049,0.044000000000000004,-0.095,-0.1
351,-0.022000000000000002,0.11,0.059000000000000004,-0.037000000000000005
352,0.039,0.078,-0.076,-0.046
353,0.061,-0.073,-0.061,-0.042
354,0.049,-0.095,0.01,-0.02
355,-0.037000000000000005,-0.076,0.039,-0.042
356,-0.151,-0.063,-0.01,-0.046
357,-0.139,-0.17600000000000002,0.01,-0.005
358,0.028999999999999998,-0.059000000000000004,-0.068,0.046
359,0.076,-0.11,-0.017,0.078
360,-0.02,-0.129,-0.02,0.0
361,-0.115,-0.085,-0.059000000000000004,-0.049
362,-0.066,-0.127,-0.054000000000000006,-0.063
363,0.098,-0.063,-0.083,-0.006999999999999999
364,0.044000000000000004,-0.049,-0.028999999999999998,0.037000000000000005
365,0.02,0.054000000000000006,0.02,0.005
366,0.14400000000000002,0.01,-0.071,-0.049
367,0.1,0.02,-0.051,-0.083
368,0.034,0.095,-0.1,-0.051
369,0.022000000000000002,0.076,-0.08800000000000001,0.027000000000000003
370,0.073,0.015,0.032,0.042
371,0.042,-0.049,-0.037000000000000005,-0.028999999999999998
372,-0.005,0.046,-0.085,-0.10300000000000001
373,-0.037000000000000005,-0.027000000000000003,-0.006999999999999999,-0.10300000000000001
374,-0.061,-0.063,0.005,-0.068
375,-0.059000000000000004,-0.085,0.049,0.01
376,-0.061,-0.063,0.0,0.055999999999999994
377,-0.028999999999999998,-0.095,-0.049,0.071
378,-0.098,-0.11,-0.071,0.083
379,-0.076,-0.095,-0.022000000000000002,0.028999999999999998
380,-0.039,-0.095,-0.002,-0.012
381,-0.046,0.02,0.037000000000000005,0.0
382,-0.042,-0.068,0.098,0.002
383,-0.017,-0.071,-0.042,0.042
384,0.037000000000000005,0.02,-0.132,-0.005
385,-0.002,0.005,-0.081,-0.054000000000000006
386,0.037000000000000005,-0.005,-0.015,-0.015
387,0.012,-0.022000000000000002,-0.068,-0.022000000000000002
388,0.071,0.066,-0.107,0.017
389,0.12,0.107,-0.134,-0.054000000000000006
390,0.127,0.081,-0.059000000000000004,-0.032
391,0.081,-0.081,0.034,-0.049
392,-0.02,-0.059000000000000004,-0.027000000000000003,-0.063
393,-0.024,0.105,0.078,-0.068
394,0.012,0.022000000000000002,0.066,-0.024
395,0.034,-0.015,0.08800000000000001,0.059000000000000004
396,0.034,-0.11199999999999999,0.11,0.002
397,-0.034,-0.006999999999999999,0.076,-0.063
398,-0.095,-0.015,0.002,-0.042
399,-0.034,-0.11699999999999999,0.068,0.0
400,0.059000000000000004,-0.154,0.10300000000000001,0.085
401,0.028999999999999998,-0.078,0.017,0.037000000000000005
402,-0.032,-0.028999999999999998,-0.005,0.027000000000000003
403,-0.032,0.054000000000000006,-0.022000000000000002,0.049
404,0.034,-0.059000000000000004,0.02,0.034
405,0.107,0.005,-0.017,0.015
406,0.146,0.115,0.024,-0.012
407,0.042,0.129,-0.002,-0.073
408,0.071,0.14400000000000002,0.044000000000000004,-0.073
409,0.115,0.071,0.022000000000000002,-0.046
410,0.068,0.12,-0.017,0.044000000000000004
411,0.022000000000000002,0.11699999999999999,-0.002,0.0
412,0.005,0.054000000000000006,0.037000000000000005,-0.066
413,-0.027000000000000003,0.049,0.006999999999999999,0.002
414,0.044000000000000004,0.134,0.034,0.046
415,0.022000000000000002,0.107,0.061,0.028999999999999998
416,-0.039,0.006999999999999999,0.13699999999999998,0.005
417,-0.073,-0.034,0.188,-0.02
418,-0.034,-0.115,0.017,0.027000000000000003
419,-0.073,-0.09,0.012,0.078
420,-0.09300000000000001,-0.027000000000000003,0.028999999999999998,0.09
421,-0.13699999999999998,-0.11,0.049,0.055999999999999994
422,-0.09,-0.015,-0.006999999999999999,0.002
423,-0.024,-0.01,-0.078,0.024
424,0.051,-0.042,-0.027000000000000003,0.012
425,0.01,-0.08800000000000001,0.017,0.042
426,0.02,0.032,-0.039,0.012
427,0.127,0.11199999999999999,-0.055999999999999994,-0.028999999999999998
428,0.107,-0.01,-0.085,-0.083
429,0.061,0.049,-0.022000000000000002,-0.039
430,0.044000000000000004,0.066,-0.039,0.046
431,-0.068,0.022000000000000002,-0.068,0.0
432,-0.11,0.039,-0.146,-0.068
433,0.044000000000000004,0.068,-0.171,-0.107
434,0.066,-0.015,0.039,-0.037000000000000005
435,-0.122,-0.13699999999999998,-0.054000000000000006,-0.027000000000000003
436,-0.11,-0.071,-0.039,0.039
437,-0.066,-0.071,-0.071,0.028999999999999998
438,0.015,-0.09300000000000001,-0.042,0.002
439,-0.034,-0.068,-0.005,-0.015
440,-0.005,-0.105,0.042,0.022000000000000002
441,-0.024,-0.054000000000000006,-0.044000000000000004,0.081
442,-0.127,-0.051,0.002,0.042
443,-0.032,-0.151,-0.022000000000000002,0.024
444,0.107,-0.13699999999999998,0.039,0.017
445,0.059000000000000004,-0.01,-0.027000000000000003,0.054000000000000006
446,-0.081,0.105,-0.051,-0.012
447,-0.046,0.105,-0.034,-0.037000000000000005
448,0.044000000000000004,-0.078,-0.037000000000000005,0.022000000000000002
449,0.066,-0.115,-0.081,0.063
450,0.051,0.081,0.051,0.012
451,-0.049,0.115,-0.071,-0.083
452,0.017,0.071,-0.129,-0.161
453,0.028999999999999998,-0.015,0.01,-0.168
454,-0.017,0.012,0.054000000000000006,-0.002
455,-0.17800000000000002,0.066,-0.046,-0.012
456,-0.08800000000000001,0.044000000000000004,-0.055999999999999994,-0.068
457,-0.015,-0.017,-0.115,-0.1
458,0.01,0.024,0.002,-0.051
459,0.024,0.042,-0.02,0.061
460,-0.09,0.0,-0.005,0.09
461,-0.055999999999999994,-0.046,0.051,0.063
462,0.02,-0.063,0.083,-0.002
463,0.02,-0.071,-0.063,-0.01
464,-0.032,0.006999999999999999,0.005,0.006999999999999999
465,-0.09300000000000001,-0.01,0.037000000000000005,0.044000000000000004
466,-0.024,-0.066,0.002,0.037000000000000005
467,0.051,0.037000000000000005,-0.002,0.02
468,-0.005,0.049,-0.09,0.006999999999999999
469,-0.024,0.073,-0.055999999999999994,-0.037000000000000005
470,0.071,0.039,-0.059000000000000004,-0.156
471,0.156,0.066,0.006999999999999999,0.015
472,0.076,0.054000000000000006,0.081,-0.005
473,-0.032,0.051,0.1,-0.028999999999999998
474,-0.015,-0.002,-0.039,-0.005
475,0.034,0.005,-0.061,0.054000000000000006
476,-0.024,0.054000000000000006,0.049,0.0
477,-0.149,0.034,0.156,-0.046
478,-0.11,-0.105,0.12,0.017
479,-0.022000000000000002,-0.129,0.076,0.032
480,-0.01,-0.129,0.122,0.055999999999999994
481,-0.10300000000000001,-0.083,0.02,0.01
482,-0.105,-0.028999999999999998,0.13699999999999998,0.046
483,-0.02,-0.08800000000000001,0.105,0.068
484,0.024,-0.028999999999999998,-0.073,-0.061
485,0.006999999999999999,0.022000000000000002,-0.08800000000000001,-0.046
486,-0.028999999999999998,-0.015,0.024,0.002
487,-0.032,-0.028999999999999998,0.076,-0.032
488,0.051,0.076,-0.09300000000000001,-0.027000000000000003
489,0.11699999999999999,0.195,-0.044000000000000004,0.024
490,0.154,0.17600000000000002,-0.006999999999999999,0.063
491,0.081,0.037000000000000005,0.037000000000000005,0.042
492,0.046,-0.032,-0.017,-0.054000000000000006
493,-0.028999999999999998,0.161,-0.006999999999999999,-0.032
494,-0.156,0.125,-0.01,-0.015
495,-0.073,0.039,-0.005,-0.012
496,-0.017,0.027000000000000003,0.063,-0.046
497,-0.083,-0.01,0.16399999999999998,0.044000000000000004
498,-0.107,-0.017,0.039,-0.022000000000000002
499,-0.1,-0.068,-0.039,-0.01
500,-0.085,-0.046,0.015,-0.085
501,-0.022000000000000002,-0.105,0.063,-0.078
502,-0.063,-0.076,0.01,-0.071
503,-0.061,-0.028999999999999998,-0.049,-0.005
504,-0.107,0.139,0.054000000000000006,0.063
505,-0.063,0.222,0.076,0.028999999999999998
506,0.134,-0.085,0.002,-0.005
507,0.09300000000000001,-0.11199999999999999,0.071,-0.028999999999999998
508,-0.122,0.066,0.10300000000000001,-0.078
509,-0.09,0.23199999999999998,0.046,-0.1
510,0.078,0.083,0.017,-0.051
511,0.28300000000000003,0.10300000000000001,-0.068,-0.012
512,0.14400000000000002,0.183,0.0,-0.034
513,-0.022000000000000002,0.049,0.125,0.005
514,-0.156,0.006999999999999999,0.071,0.017
515,-0.032,-0.09300000000000001,-0.051,-0.006999999999999999
516,0.042,-0.066,0.095,-0.049
517,-0.044000000000000004,-0.115,0.127,-0.073
518,-0.215,-0.012,0.027000000000000003,-0.073
519,-0.156,-0.028999999999999998,-0.046,0.022000000000000002
520,-0.01,-0.078,0.002,0.073
521,0.046,-0.13699999999999998,0.198,0.071
522,0.024,-0.122,0.037000000000000005,0.002
523,0.027000000000000003,-0.083,-0.134,-0.027000000000000003
524,-0.017,-0.037000000000000005,-0.076,-0.02
525,0.015,-0.022000000000000002,-0.063,0.02
526,0.032,0.02,-0.078,0.046
527,0.046,0.063,-0.156,0.002
528,0.1,0.015,-0.168,-0.034
529,0.068,0.044000000000000004,-0.12,-0.02
530,-0.017,0.115,-0.002,-0.024
531,0.01,0.037000000000000005,-0.022000000000000002,-0.055999999999999994
532,-0.017,0.061,-0.081,-0.08800000000000001
533,0.049,0.11,-0.028999999999999998,-0.071
534,0.02,0.054000000000000006,-0.09300000000000001,-0.061
535,-0.002,0.006999999999999999,-0.105,0.044000000000000004
536,-0.017,0.039,-0.083,0.046
537,0.027000000000000003,0.032,0.039,-0.006999999999999999
538,-0.042,-0.161,-0.032,-0.012
539,-0.037000000000000005,-0.078,0.028999999999999998,0.12
540,-0.16399999999999998,-0.039,0.046,0.139
541,-0.171,-0.042,-0.083,0.098
542,-0.061,0.027000000000000003,-0.012,0.107
543,-0.006999999999999999,0.002,-0.012,0.073
544,0.002,-0.073,0.037000000000000005,0.083
545,-0.068,-0.005,0.006999999999999999,0.059000000000000004
